Cliente_Inativo,Sexo,Aposentado,Casado,Dependentes,Meses_Contrato,Assinatura_Telefone,Assinatura_MultiTelefone,Assinatura_Internet,Assinatura_Seguro_online,Assinatura_Backup,Assinatura_Seguro_dispositivo,Assinatura_Suporte_tecnico,Assinatura_TV,Assinatura_Filmes,Tipo_Contrato,Fatura_Online,Forma_Pagamento,Valor_Mensal,Valor_Diario,Valor_Anual
1,1,0,0,1,4,0,1,1,0,1,0,1,1,0,1,0,1,74.65,2.4883333333333337,301.4
0,1,0,0,1,3,0,1,2,2,2,2,2,2,2,1,0,0,23.6,0.7866666666666667,89.05
0,0,0,1,1,59,0,1,1,0,0,1,1,1,0,1,0,1,83.25,2.775,4949.1
0,1,0,1,1,37,0,0,0,1,0,1,0,1,0,2,1,3,65.6,2.1866666666666665,2313.8
0,0,1,1,1,7,0,0,0,0,0,1,1,0,0,1,0,1,64.95,2.165,493.65
0,0,0,1,1,6,1,2,0,1,0,0,0,1,1,1,1,2,50.95,1.6983333333333335,307.6
0,0,0,1,1,7,0,0,2,2,2,2,2,2,2,0,1,0,20.25,0.675,129.15
0,1,0,1,1,9,0,1,1,0,1,0,1,1,0,1,0,1,75.85,2.5283333333333333,724.65
0,0,0,1,1,4,0,1,2,2,2,2,2,2,2,0,1,1,23.9,0.7966666666666666,97.5
0,1,0,0,0,46,0,1,1,0,0,0,1,1,0,1,0,3,80.0,2.6666666666666665,3769.7
1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,45.75,1.525,45.75
1,0,1,1,1,64,0,0,0,1,0,0,0,0,0,2,0,2,70.2,2.3400000000000003,4481.0
0,1,0,0,1,72,0,1,1,1,0,1,0,0,1,2,1,2,114.45,3.815,8375.05
0,0,1,1,1,28,0,1,0,0,0,1,0,1,0,1,1,3,64.45,2.1483333333333334,1867.6
0,0,0,0,1,9,0,0,1,0,1,0,1,1,1,1,0,1,79.75,2.658333333333333,769.1
0,1,0,1,1,1,1,2,0,0,1,0,1,1,0,1,0,1,24.4,0.8133333333333332,24.4
0,1,0,1,1,19,0,0,2,2,2,2,2,2,2,0,1,0,18.8,0.6266666666666667,279.2
0,1,1,0,1,71,0,0,1,0,0,1,0,1,1,2,0,2,95.5,3.183333333333333,6707.15
1,1,0,1,1,2,0,0,0,1,1,0,1,1,0,1,0,1,47.8,1.5933333333333333,92.45
0,1,0,1,1,2,0,0,1,1,0,0,1,0,1,1,1,1,100.2,3.3400000000000003,198.5
1,1,0,0,1,3,0,0,1,0,1,0,1,1,0,1,0,1,70.3,2.3433333333333333,208.85
0,1,0,1,1,18,0,0,0,0,1,1,0,1,0,1,1,2,55.2,1.84,1058.1
1,1,0,0,1,3,1,2,0,0,1,0,1,1,1,1,0,1,35.15,1.1716666666666666,99.75
0,0,0,0,0,2,1,2,0,0,0,0,1,1,0,1,0,0,30.25,1.0083333333333333,63.75
0,1,0,1,1,22,0,1,1,0,0,0,1,0,1,1,0,1,100.65,3.355,2415.95
1,0,0,0,1,9,0,0,1,0,1,0,1,0,1,1,1,1,89.45,2.981666666666667,853.1
0,0,0,1,1,2,0,0,1,0,1,0,1,1,0,1,0,1,70.15,2.3383333333333334,123.8
1,1,1,0,1,17,0,0,1,0,1,0,1,1,1,1,1,3,81.5,2.716666666666667,1329.2
0,1,0,1,1,20,1,2,0,1,0,1,0,0,0,1,0,2,55.0,1.8333333333333333,1165.55
0,1,0,0,0,4,0,0,0,0,1,0,1,1,0,1,1,0,45.25,1.5083333333333333,155.35
0,1,0,0,1,71,0,1,0,1,0,1,0,0,1,2,1,3,90.55,3.018333333333333,6404.0
0,1,0,0,1,44,0,1,1,1,1,1,1,1,0,1,0,2,84.8,2.8266666666666667,3626.35
0,0,0,0,1,3,0,1,1,0,1,0,1,0,1,1,1,1,94.9,3.1633333333333336,273.2
0,0,0,0,0,72,0,1,0,1,0,0,0,1,0,2,1,2,66.75,2.225,4760.3
0,0,0,0,0,54,0,1,0,1,0,1,0,0,1,2,1,2,91.3,3.0433333333333334,4965.0
0,0,0,0,1,18,0,0,1,1,1,0,1,1,0,1,1,1,74.8,2.493333333333333,1438.05
0,1,1,1,1,26,0,1,1,0,1,0,1,0,1,1,0,1,93.6,3.1199999999999997,2404.1
0,0,0,0,1,53,0,1,1,0,1,0,0,1,1,0,0,1,91.15,3.0383333333333336,4862.5
0,0,0,1,1,3,0,0,0,0,1,1,1,0,0,1,1,1,57.55,1.9183333333333332,161.45
0,1,0,1,1,25,0,0,2,2,2,2,2,2,2,1,1,0,20.6,0.6866666666666668,541.5
0,0,0,0,0,72,0,1,0,1,0,1,0,0,1,2,1,2,89.8,2.993333333333333,6510.45
0,0,0,0,1,53,0,1,1,0,0,1,0,0,1,0,0,3,111.8,3.7266666666666666,5809.75
1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,71.0,2.3666666666666667,71.0
1,1,0,0,1,18,0,0,0,0,1,1,1,1,0,1,0,0,49.55,1.6516666666666666,878.35
0,1,0,1,1,10,0,0,1,1,1,1,1,1,0,1,0,0,79.85,2.6616666666666666,887.35
1,0,0,1,1,7,0,1,1,0,1,0,1,1,0,1,1,0,75.45,2.515,480.75
0,0,0,0,1,57,0,0,2,2,2,2,2,2,2,2,0,3,19.6,0.6533333333333334,1134.25
0,0,0,1,1,8,1,2,0,0,0,0,1,1,0,1,0,0,29.25,0.975,226.95
0,1,0,0,1,33,0,1,1,0,0,1,1,1,1,1,0,1,93.35,3.1116666666666664,3092.0
0,1,1,1,1,64,0,1,1,1,0,0,1,0,1,1,0,3,103.5,3.45,6548.65
0,1,0,1,1,9,0,0,1,0,1,0,0,0,1,1,0,3,95.9,3.1966666666666668,827.45
0,1,1,0,0,60,0,1,1,1,1,0,1,1,0,1,0,1,80.95,2.6983333333333333,4859.1
0,1,0,1,1,54,0,0,2,2,2,2,2,2,2,2,1,2,19.65,0.6549999999999999,1008.7
0,0,0,0,0,46,0,0,1,0,1,1,0,1,1,0,1,3,90.95,3.0316666666666667,4236.6
1,0,0,1,1,1,0,0,2,2,2,2,2,2,2,1,1,0,20.9,0.6966666666666667,20.9
0,1,0,1,1,6,0,0,2,2,2,2,2,2,2,0,1,0,20.6,0.6866666666666668,116.6
0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,80.55,2.685,80.55
0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,2,49.8,1.66,49.8
0,0,0,1,1,48,0,1,0,0,0,1,0,0,0,0,0,3,73.85,2.4616666666666664,3581.4
0,1,0,0,0,45,0,1,1,0,0,1,0,0,1,2,0,3,109.75,3.658333333333333,4900.65
0,0,0,0,1,37,0,0,2,2,2,2,2,2,2,0,0,3,19.85,0.6616666666666667,717.5
0,1,1,1,1,11,0,1,0,1,0,0,1,1,0,1,1,3,60.25,2.0083333333333333,662.95
0,1,0,0,0,55,0,1,1,0,1,1,1,0,0,1,0,2,90.4,3.0133333333333336,5099.15
1,1,1,1,1,12,0,1,1,0,1,1,1,0,1,1,0,1,99.45,3.315,1200.15
0,1,0,1,0,39,0,1,2,2,2,2,2,2,2,0,1,3,25.45,0.8483333333333333,958.45
0,1,0,1,1,38,0,1,0,1,0,1,0,1,0,1,1,1,69.95,2.3316666666666666,2657.55
1,0,0,1,1,15,0,1,0,1,1,0,1,1,1,1,0,3,64.65,2.1550000000000002,994.55
0,0,1,0,1,45,0,0,1,0,1,1,1,1,1,1,0,1,86.1,2.8699999999999997,3861.45
0,0,0,0,1,72,0,0,2,2,2,2,2,2,2,2,1,3,20.05,0.6683333333333333,1423.65
0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,70.35,2.3449999999999998,70.35
0,1,0,1,1,16,0,0,2,2,2,2,2,2,2,2,1,2,18.95,0.6316666666666666,326.8
0,1,0,1,1,53,0,0,0,0,1,1,1,1,1,0,0,1,61.1,2.0366666666666666,3357.9
1,0,0,0,1,13,1,2,0,0,1,1,1,0,1,1,0,3,48.75,1.625,633.4
0,1,1,0,0,71,0,1,0,0,0,1,0,1,1,0,0,3,72.9,2.43,5139.65
0,1,0,0,1,60,0,1,2,2,2,2,2,2,2,0,1,3,24.15,0.8049999999999999,1505.9
0,1,1,0,0,71,0,0,1,1,0,1,1,1,0,0,0,3,86.7,2.89,6179.35
0,0,0,0,0,14,0,0,2,2,2,2,2,2,2,2,1,0,18.8,0.6266666666666667,255.55
1,1,0,1,1,7,0,1,1,0,1,1,1,0,0,1,0,2,89.35,2.978333333333333,631.85
1,1,1,1,1,50,0,1,1,0,1,0,1,0,1,1,0,1,95.7,3.19,4816.7
0,1,0,0,0,69,0,1,2,2,2,2,2,2,2,2,0,3,26.0,0.8666666666666667,1796.55
1,0,1,1,1,49,0,1,1,0,1,1,1,1,1,1,0,2,90.85,3.0283333333333333,4515.85
0,1,0,0,0,37,0,1,1,0,0,1,1,0,0,1,0,1,92.95,3.0983333333333336,3415.25
1,1,0,1,1,43,0,1,1,0,1,0,0,0,1,0,0,1,100.0,3.3333333333333335,4211.55
1,0,0,1,1,4,0,1,1,0,1,0,1,0,0,1,0,1,85.65,2.855,321.65
0,1,0,0,0,7,1,2,0,1,0,1,1,1,0,2,1,0,38.55,1.285,280.0
0,1,0,1,1,57,0,0,2,2,2,2,2,2,2,2,1,2,20.55,0.685,1252.85
1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,79.15,2.6383333333333336,79.15
1,0,1,0,1,8,0,1,1,0,0,0,1,1,0,1,0,2,80.65,2.6883333333333335,633.3
0,0,0,0,0,61,0,0,0,0,1,1,0,0,1,2,0,3,73.8,2.46,4616.05
0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,1,1,0,51.55,1.7183333333333333,106.2
0,0,0,0,1,46,0,0,0,0,0,0,1,0,1,1,0,2,69.1,2.3033333333333332,3168.0
0,0,0,0,0,64,0,1,2,2,2,2,2,2,2,2,0,0,24.05,0.8016666666666666,1559.15
0,0,1,0,1,72,0,1,0,1,0,1,0,0,1,2,0,3,89.85,2.9949999999999997,6697.35
1,1,1,0,1,16,0,0,1,0,0,0,1,1,0,1,0,2,74.3,2.4766666666666666,1178.25
1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,84.65,2.8216666666666668,84.65
0,1,0,1,1,25,0,0,1,0,1,0,1,1,0,1,1,1,69.75,2.325,1729.35
0,0,0,1,1,64,0,1,0,1,0,1,0,0,1,2,0,2,86.4,2.8800000000000003,5442.05
0,1,0,0,0,24,0,0,0,1,1,1,1,1,0,0,0,2,56.25,1.875,1454.25
1,1,0,0,1,14,0,1,1,0,1,0,1,0,0,1,0,1,86.1,2.8699999999999997,1235.55
0,0,1,1,1,15,0,1,1,0,0,0,1,0,0,1,1,2,89.0,2.966666666666667,1288.3
1,1,0,1,1,9,1,2,0,0,1,0,1,0,1,1,0,1,45.4,1.5133333333333332,418.8
0,1,1,1,1,69,0,0,2,2,2,2,2,2,2,2,1,2,20.3,0.6766666666666666,1356.3
0,1,1,0,1,50,0,1,1,1,1,1,1,0,1,2,0,2,105.05,3.5016666666666665,5163.3
0,0,0,1,1,12,0,0,1,0,0,0,1,1,1,1,0,1,84.6,2.82,1017.35
1,0,0,0,1,19,0,0,1,1,1,0,1,1,0,1,0,1,73.2,2.44,1441.1
0,0,0,1,1,69,0,1,1,0,0,1,0,0,1,2,0,3,110.5,3.683333333333333,7455.45
0,0,0,0,0,66,0,1,0,1,0,1,1,1,0,1,0,3,67.45,2.2483333333333335,4508.65
0,0,0,0,0,5,0,0,0,0,1,0,1,1,0,1,1,0,44.8,1.4933333333333332,220.45
0,1,0,1,0,3,0,0,2,2,2,2,2,2,2,1,1,0,19.95,0.6649999999999999,58.3
0,1,1,1,1,69,0,1,0,1,1,1,0,1,1,2,1,2,74.1,2.4699999999999998,5031.0
1,1,0,1,1,12,0,1,1,0,1,0,1,0,1,1,0,1,96.05,3.2016666666666667,1148.1
0,1,0,1,1,3,0,0,2,2,2,2,2,2,2,1,0,0,19.65,0.6549999999999999,68.35
0,1,0,0,0,17,0,1,2,2,2,2,2,2,2,2,0,0,25.15,0.8383333333333333,412.6
0,1,1,0,1,57,0,1,1,0,0,0,1,1,1,1,0,1,89.85,2.9949999999999997,4925.35
1,0,0,1,1,38,0,0,1,0,0,1,0,1,0,1,0,2,84.25,2.808333333333333,3264.5
0,1,0,1,1,12,0,0,2,2,2,2,2,2,2,1,1,2,20.05,0.6683333333333333,265.45
1,1,1,1,1,24,0,1,1,0,1,0,1,1,0,1,0,1,76.1,2.5366666666666666,1712.7
0,1,1,1,1,63,0,1,1,1,0,1,1,0,1,1,0,3,109.4,3.646666666666667,7031.45
0,0,0,1,1,1,1,2,0,0,1,0,1,1,0,1,0,0,25.15,0.8383333333333333,25.15
1,0,0,1,1,2,0,0,1,0,1,0,1,1,0,1,1,1,69.65,2.3216666666666668,145.15
1,1,0,1,1,36,0,0,0,0,0,0,0,1,1,0,0,0,65.4,2.18,2498.4
0,1,0,1,1,18,0,0,2,2,2,2,2,2,2,1,1,0,20.05,0.6683333333333333,358.5
0,1,0,0,0,58,0,1,1,0,1,1,0,0,1,0,0,3,105.05,3.5016666666666665,6004.85
1,1,0,0,1,42,0,1,1,0,0,1,1,0,0,1,0,3,95.25,3.175,3959.35
1,0,0,1,1,5,0,0,1,0,0,0,1,0,1,1,0,1,96.25,3.2083333333333335,512.45
1,0,0,0,0,63,0,1,1,1,0,1,1,0,0,1,0,1,100.55,3.3516666666666666,6215.35
0,1,0,0,0,50,0,1,1,1,0,1,1,0,1,0,0,1,108.25,3.6083333333333334,5431.4
1,1,0,0,0,6,0,0,0,0,0,1,1,1,0,1,0,0,55.3,1.8433333333333333,324.25
1,0,0,1,1,1,0,0,2,2,2,2,2,2,2,1,1,0,19.5,0.65,19.5
0,1,0,0,1,27,0,0,2,2,2,2,2,2,2,2,1,3,19.55,0.6516666666666667,520.55
0,0,0,0,1,6,0,0,0,0,1,0,1,1,0,1,1,0,45.65,1.5216666666666667,323.45
0,1,0,1,1,10,0,1,2,2,2,2,2,2,2,2,1,3,25.7,0.8566666666666667,251.6
0,1,0,0,0,67,0,0,2,2,2,2,2,2,2,2,0,0,20.8,0.6933333333333334,1411.9
0,0,0,1,1,70,0,0,0,1,1,1,0,0,1,2,1,3,79.6,2.6533333333333333,5589.45
0,0,0,1,0,48,0,0,2,2,2,2,2,2,2,0,1,0,19.95,0.6649999999999999,936.7
1,0,0,1,1,16,0,0,1,0,0,1,1,1,1,1,0,2,93.2,3.106666666666667,1573.7
0,0,0,1,1,13,0,0,1,0,1,0,1,1,0,1,0,0,70.15,2.3383333333333334,886.7
1,1,0,1,1,5,0,0,1,0,1,0,1,0,0,1,0,1,80.6,2.6866666666666665,415.55
0,0,0,0,0,72,0,1,1,1,1,0,1,1,0,2,1,3,79.05,2.635,5730.7
0,0,0,0,1,72,0,1,1,0,0,1,0,0,1,2,0,1,110.15,3.671666666666667,7998.8
0,1,0,1,1,24,0,0,1,0,1,0,1,1,1,1,0,2,79.85,2.6616666666666666,2001.0
1,1,0,1,1,1,1,2,0,0,1,0,1,0,1,1,0,0,45.3,1.51,45.3
0,0,0,0,0,72,0,1,1,1,0,1,0,0,1,2,0,3,118.75,3.9583333333333335,8672.45
0,0,0,0,1,68,0,1,1,1,0,0,1,1,0,2,0,3,84.7,2.8233333333333333,5711.05
1,0,0,1,1,2,0,1,1,0,1,0,1,1,0,1,1,2,74.9,2.496666666666667,147.15
0,1,0,1,0,62,0,1,1,0,1,1,0,0,1,2,0,1,104.05,3.4683333333333333,6590.5
0,0,0,0,0,41,0,0,0,1,1,0,0,0,1,0,0,2,74.7,2.49,3187.65
0,0,1,0,0,46,0,1,1,1,0,0,0,0,1,1,0,1,110.2,3.6733333333333333,4972.1
1,1,1,1,1,3,0,1,1,0,1,0,1,1,0,1,0,1,76.05,2.5349999999999997,231.8
0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,89.25,2.975,89.25
0,1,0,0,0,71,0,1,0,1,0,1,0,0,1,2,0,0,91.25,3.0416666666666665,6589.6
1,0,1,0,1,2,0,0,0,0,0,0,1,1,0,1,1,2,50.15,1.6716666666666666,115.1
1,0,1,1,1,2,0,0,0,1,0,0,1,1,0,1,1,0,54.85,1.8283333333333334,104.2
0,0,0,1,1,60,0,0,0,0,0,1,0,0,0,0,0,2,70.15,2.3383333333333334,4224.7
0,1,0,1,1,40,0,1,1,0,1,0,1,0,0,1,0,1,84.9,2.83,3369.05
0,1,0,0,0,27,0,1,1,1,0,0,0,0,0,1,1,1,100.75,3.3583333333333334,2793.55
1,1,0,1,1,3,0,0,0,0,1,0,1,1,0,1,0,1,43.3,1.4433333333333331,123.65
0,0,0,0,1,1,1,2,0,0,0,0,1,1,0,1,0,1,29.85,0.995,29.85
1,1,0,0,0,6,0,0,0,0,1,0,1,1,0,1,0,3,44.6,1.4866666666666668,260.8
1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,46.3,1.5433333333333332,46.3
0,1,1,1,1,34,0,0,1,0,1,0,1,1,0,1,1,2,69.15,2.305,2275.1
1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,79.6,2.6533333333333333,79.6
0,1,0,0,0,32,1,2,0,0,1,1,1,0,1,1,1,2,50.6,1.6866666666666668,1653.45
1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,75.8,2.5266666666666664,75.8
0,0,0,1,1,27,0,0,2,2,2,2,2,2,2,2,0,3,20.25,0.675,538.2
0,0,0,1,1,12,0,0,1,1,1,0,1,0,0,0,0,2,85.15,2.8383333333333334,979.05
0,0,0,1,1,65,0,0,0,1,0,0,0,1,0,2,0,0,59.6,1.9866666666666668,3739.8
1,1,0,0,1,2,0,0,1,0,1,1,1,1,0,1,1,1,76.4,2.546666666666667,151.8
1,1,0,0,1,42,0,1,1,0,1,1,0,0,1,1,0,3,106.15,3.5383333333333336,4512.7
0,0,0,0,0,62,1,2,0,1,0,0,0,0,0,2,1,3,48.7,1.6233333333333335,3008.55
0,0,0,1,1,48,0,1,2,2,2,2,2,2,2,2,1,2,24.0,0.8,1183.05
0,1,0,0,0,35,0,0,2,2,2,2,2,2,2,2,1,0,19.6,0.6533333333333334,686.95
0,1,0,1,1,1,0,0,2,2,2,2,2,2,2,1,1,0,19.55,0.6516666666666667,19.55
0,0,0,0,1,71,0,0,2,2,2,2,2,2,2,2,1,0,19.6,0.6533333333333334,1416.5
0,0,0,0,0,72,0,1,1,1,1,1,0,0,1,2,0,3,110.45,3.6816666666666666,8058.85
1,1,0,1,0,12,0,1,1,0,1,0,1,1,0,1,0,2,73.75,2.4583333333333335,871.4
0,0,0,1,1,31,1,2,0,1,0,0,0,1,1,2,0,3,49.85,1.6616666666666666,1520.1
0,0,0,0,1,45,0,0,0,0,1,1,1,1,0,1,0,2,50.25,1.675,2221.55
0,1,0,1,1,72,0,0,2,2,2,2,2,2,2,2,0,2,19.8,0.66,1468.75
0,1,0,0,0,45,0,1,1,0,0,1,1,1,1,0,0,2,95.0,3.1666666666666665,4368.85
0,1,0,1,0,62,0,1,2,2,2,2,2,2,2,2,0,0,24.4,0.8133333333333332,1413.0
0,0,0,1,1,17,0,0,2,2,2,2,2,2,2,0,1,0,19.55,0.6516666666666667,280.85
0,1,0,1,1,54,0,1,0,1,1,1,0,0,1,2,1,3,87.1,2.9033333333333333,4735.2
0,1,0,1,1,15,0,1,2,2,2,2,2,2,2,1,0,1,26.35,0.8783333333333334,378.6
0,1,0,0,0,22,0,0,1,1,1,0,1,1,0,1,1,3,75.0,2.5,1573.95
1,1,0,1,1,12,0,1,1,0,1,0,1,0,0,1,0,1,84.45,2.815,1059.55
1,1,0,0,0,49,1,2,0,0,0,0,1,0,1,0,0,3,51.8,1.7266666666666666,2541.25
1,0,0,0,1,2,1,2,0,0,1,0,1,0,1,1,1,1,44.6,1.4866666666666668,97.1
0,1,0,1,1,1,0,0,2,2,2,2,2,2,2,1,1,1,19.45,0.6483333333333333,19.45
1,1,0,0,0,24,0,1,0,1,1,0,1,1,0,1,1,1,54.75,1.825,1338.15
0,0,0,0,1,53,0,1,0,1,0,1,1,1,1,0,1,3,74.1,2.4699999999999998,3833.95
0,0,0,0,1,42,0,1,1,0,1,1,0,1,0,1,0,2,85.9,2.8633333333333337,3729.75
0,1,1,0,1,56,0,0,0,1,0,1,0,0,1,2,0,3,85.65,2.855,4824.45
0,1,0,1,1,28,1,2,0,0,1,0,0,1,0,1,0,2,30.1,1.0033333333333334,810.85
0,1,0,1,0,6,0,0,2,2,2,2,2,2,2,1,1,0,19.7,0.6566666666666666,111.65
1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,49.9,1.6633333333333333,49.9
1,0,0,1,1,11,0,1,1,0,1,0,1,1,0,1,0,1,76.5,2.55,837.95
1,0,0,0,1,37,0,1,1,0,1,1,1,1,0,1,0,2,78.95,2.631666666666667,2839.65
0,0,1,0,1,56,0,1,1,1,0,1,0,1,0,0,1,1,95.65,3.1883333333333335,5471.75
0,0,0,1,1,7,0,0,0,1,1,0,1,1,1,0,0,1,59.1,1.97,369.25
1,1,1,1,1,66,0,1,1,0,0,1,0,0,1,0,1,2,110.9,3.6966666666666668,7432.05
0,0,0,0,0,25,0,0,2,2,2,2,2,2,2,0,1,0,20.05,0.6683333333333333,520.1
0,1,0,0,1,57,0,0,0,1,0,0,0,1,0,2,0,1,59.75,1.9916666666666667,3450.15
0,0,0,0,0,47,0,0,2,2,2,2,2,2,2,2,1,2,20.05,0.6683333333333333,1016.7
0,0,0,1,0,8,1,2,0,1,1,0,1,1,1,1,0,1,38.5,1.2833333333333334,330.8
0,1,1,1,1,12,1,2,0,0,0,0,1,1,0,1,0,2,29.35,0.9783333333333334,381.2
0,0,0,0,0,58,0,0,0,0,1,0,1,1,0,0,0,0,44.1,1.47,2413.05
0,1,0,1,1,2,0,0,2,2,2,2,2,2,2,1,0,2,19.9,0.6633333333333333,33.7
1,0,0,1,1,7,0,0,1,0,1,0,1,0,0,1,0,1,79.0,2.6333333333333333,522.95
0,1,0,1,1,52,0,1,0,1,1,0,0,0,1,2,0,2,79.75,2.658333333333333,4217.8
0,1,0,0,0,70,0,1,0,1,0,1,0,0,0,2,0,3,79.25,2.6416666666666666,5731.85
1,0,0,1,1,22,0,0,0,1,1,0,1,1,0,1,0,2,48.8,1.6266666666666665,1054.6
1,1,1,0,0,46,0,1,1,1,0,1,1,0,0,1,0,1,100.7,3.356666666666667,4541.2
0,1,0,1,0,39,0,1,1,0,1,0,0,0,1,2,1,0,100.55,3.3516666666666666,3895.35
0,0,0,0,0,63,0,0,2,2,2,2,2,2,2,2,1,1,19.35,0.645,1263.85
0,0,0,0,0,54,0,0,2,2,2,2,2,2,2,2,0,3,20.35,0.6783333333333333,1092.35
0,1,0,1,1,11,0,0,2,2,2,2,2,2,2,0,1,0,19.5,0.65,226.8
0,1,0,0,1,71,0,1,0,1,0,1,0,1,1,2,0,0,80.1,2.67,5585.4
0,1,0,0,1,43,0,0,1,1,1,1,0,1,0,0,0,3,84.25,2.808333333333333,3539.25
1,1,1,1,1,38,0,0,0,0,0,1,0,0,0,0,0,2,70.15,2.3383333333333334,2497.35
0,1,1,0,1,21,0,0,1,0,1,1,1,0,0,1,1,3,86.55,2.885,1857.25
1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,69.2,2.3066666666666666,69.2
0,1,0,1,1,19,0,0,1,0,1,0,0,1,1,0,0,2,87.7,2.9233333333333333,1725.95
0,1,0,0,1,59,0,1,1,1,0,1,0,0,1,2,1,1,113.75,3.7916666666666665,6561.25
1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,44.15,1.4716666666666667,44.15
0,0,0,0,1,72,0,1,1,1,0,1,0,0,0,2,0,3,103.95,3.4650000000000003,7556.9
0,1,0,1,0,29,0,1,1,0,0,1,0,1,1,0,1,2,100.55,3.3516666666666666,2830.45
0,0,0,0,0,36,1,2,0,1,1,1,0,1,0,2,1,2,40.65,1.355,1547.35
1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,69.6,2.32,69.6
0,1,0,1,1,10,0,0,2,2,2,2,2,2,2,0,1,0,20.35,0.6783333333333333,176.3
1,0,0,1,1,39,0,0,1,0,1,1,0,1,0,2,0,1,80.45,2.6816666666666666,3201.55
0,0,1,0,1,17,0,1,1,0,1,0,1,0,1,1,0,1,92.55,3.085,1614.7
0,1,0,0,0,12,0,0,0,0,1,0,1,0,0,1,0,0,56.3,1.8766666666666665,628.65
0,0,0,0,1,58,0,1,0,1,1,0,0,1,0,0,0,3,61.05,2.0349999999999997,3478.75
0,1,0,0,1,57,0,0,0,1,1,0,0,1,0,1,1,1,55.7,1.8566666666666667,3171.6
0,0,0,0,0,69,0,0,2,2,2,2,2,2,2,2,1,3,20.15,0.6716666666666666,1337.5
0,0,0,1,1,23,0,1,0,1,1,1,1,0,1,0,0,1,78.55,2.618333333333333,1843.05
0,0,0,1,1,33,0,0,1,0,0,0,0,1,0,0,0,3,79.95,2.665,2684.85
1,0,1,1,1,3,0,0,0,0,1,0,1,1,0,1,1,1,45.0,1.5,127.1
0,1,0,0,0,8,0,0,2,2,2,2,2,2,2,0,1,2,19.9,0.6633333333333333,153.95
0,1,0,0,0,34,0,0,1,0,0,1,1,0,0,1,0,1,89.85,2.9949999999999997,3091.75
1,1,0,0,0,14,0,0,0,1,0,0,1,0,0,1,0,1,65.45,2.1816666666666666,937.6
0,1,0,0,0,72,0,1,2,2,2,2,2,2,2,2,1,3,24.3,0.81,1643.25
0,1,0,0,1,71,0,0,0,1,1,0,0,1,0,2,1,3,54.5,1.8166666666666667,3778.2
0,1,0,0,0,64,0,0,0,1,1,1,1,0,1,0,0,2,73.05,2.435,4688.65
0,1,0,0,0,53,0,0,0,0,0,0,0,0,0,1,1,2,65.0,2.1666666666666665,3363.8
0,0,0,0,1,68,0,1,1,0,1,1,1,0,0,2,0,3,89.95,2.9983333333333335,5974.3
1,1,0,0,0,5,0,1,1,0,0,0,1,1,0,1,0,1,80.15,2.671666666666667,385.0
0,1,1,1,1,52,0,1,1,0,1,0,1,1,0,1,0,3,72.95,2.4316666666666666,3829.75
1,1,0,0,1,67,0,1,1,0,0,1,1,0,1,0,1,1,104.1,3.4699999999999998,7040.85
0,0,0,1,1,68,0,0,2,2,2,2,2,2,2,2,1,2,20.5,0.6833333333333333,1424.9
0,0,0,0,0,49,0,0,0,0,0,1,1,0,1,0,1,2,78.0,2.6,3824.2
0,1,0,0,0,37,0,0,2,2,2,2,2,2,2,2,1,3,19.8,0.66,726.1
0,1,0,1,1,1,0,0,2,2,2,2,2,2,2,1,1,0,20.0,0.6666666666666666,20.0
1,1,0,1,1,23,0,1,1,0,1,1,1,1,0,1,0,1,81.0,2.7,1917.1
0,1,0,1,1,11,0,0,2,2,2,2,2,2,2,1,0,2,20.45,0.6816666666666666,237.3
0,0,0,1,1,70,0,0,2,2,2,2,2,2,2,0,1,3,19.7,0.6566666666666666,1341.5
0,1,0,1,1,40,0,0,0,1,0,0,0,1,0,1,0,0,61.9,2.0633333333333335,2647.1
0,0,0,0,0,69,0,1,1,0,0,0,0,1,1,2,0,3,93.3,3.11,6398.05
0,0,0,0,0,71,0,1,2,2,2,2,2,2,2,2,1,3,24.7,0.8233333333333334,1810.55
0,1,0,0,0,61,0,0,0,1,0,1,0,0,1,0,1,3,84.9,2.83,5264.5
0,0,0,1,1,26,0,1,1,0,1,1,1,0,1,1,0,3,100.5,3.35,2599.95
1,0,0,0,0,48,0,1,1,0,1,0,1,1,1,0,0,0,82.05,2.735,4029.95
0,1,0,0,0,60,0,0,2,2,2,2,2,2,2,2,1,0,20.55,0.685,1205.05
